AirlineId,Name,HotlineNumber,IcaoCode,Callsign
8137dab9-83b0-4545-92a3-5d73f7f88563,Fly One,,FI5,
391cd490-2e3e-4aab-97bd-71ce00a5ada2,Aerolineas Sol,,SOD,ALSOL
7b285318-b3de-46a2-8c7d-398e1c4dd107,Pegasus Aviation,,PEV,PEGAVIATION
110c37bd-d149-4aae-a417-1785caabb125,Murray Air,,MUA,MURRAY AIR
76bc6cd4-2c12-441c-9ba6-6b4891e5dcd3,Skyservice Business Aviation,,SYB,
825751d0-e3c5-4051-990b-4ddc3b92f331,Hisky,,HYS,
99072429-b725-4d3a-9cfd-e6216487911a,Dswa,,RSK,REDSKIN
dfeb18ec-7f4d-4407-9792-fd27b0f2b09f,Execujet Middle East,,EJO,MIDJET
b1fce216-7901-4d98-a720-6fe80eb4e201,Globeair,,GAC,DREAM TEAM
f5483147-40b0-4f40-bf21-3b0aa508ad36,Nomad Aviation,,NMD,NOMAD AIR
ef98730e-327d-4cfb-9bfb-b92e7ece1a1f,Crown Airways,,CRO,CROWN AIRWAYS
add27066-4dfa-491a-bd9b-129afabcd974,Golden Air,,GAO,GOLDEN
9bff2f72-9f79-44ea-ac34-30a9b23ef462,Easy Link Aviation Services,,FYE,FLYME
c19fba2b-8a73-4d8b-a8be-d572009d12b2,Ocean Air,,BCN,BLUE OCEAN
f6b06477-9158-4685-9863-cb265c1137ef,Miniliner,,MNL,MINILINER
b1f79419-6796-4766-a2a5-3e3b430ccdff,Norestair,,NRT,NORESTAIR
0981e599-c5d5-434e-9fe4-4744622ad03e,Eagle Aero,,ICR,ICARUS FLIGHTS
8b3846f6-72cf-41cd-9c76-9c490dbb4094,Cma Cgm Air Cargo,,ABB,Air Belgium
982c1a59-26b2-4e5a-bb3b-8d9ea7279da3,Rainbow Air Us,,RNY,Rainbow Air
7a2c5ee9-9f2f-4505-a74a-4818a7d54e76,Hawk Air,,HKR,AIR HAW
4fc95e2d-4fa3-453d-9fb4-32f432b66ccd,Martinaire,,MRA,MARTEX
e35cee6b-b7cf-44bf-ab06-d219ec9e6062,Executive Turbine Aviation,,TEA,TRAVELMAX
8e77043b-5a68-4f1a-81ee-d7895c508fa6,Air Kbz,,KBZ,Air KBZ
15d71f03-fb84-4497-8a8d-d00dc7770606,Baltic Jet Aircompany,,BJC,BALTIC JET
a99e5498-d298-4cd9-888f-e9c951092279,Komsomolsk-on-amur Air Enterprise,,KNM,KNAAPO
75b0b976-3ef6-48c9-a824-5fc3690cf65e,Conair Aviation,,CRC,CONAIR-CANADA
2ba8abff-e2c1-405e-a365-f18c56a1f232,Discovery Airways,,DVA,DISCOVERY AIRWAYS
0a9e1a59-73cc-4dba-9944-adea70278981,Air Service Liege (asl),,BNJ,
2e2089a8-0d35-4c08-9ace-01be13874c30,East Midlands Helicopters,,CTK,COSTOCK
5d6c935e-06e1-4ca1-aee8-1a316b5fbd2f,Uraiavia,,URV,URAI
d25504c6-ec8b-4484-8541-3086f3329274,Lukoil-avia,,LUK,LUKOIL
8ff33c7e-b22d-4df2-b9e1-6c9240d5fc51,Oriental Air Bridge,,NGK,ORIENTAL BRIDGE
d8ceaeab-a3e4-412c-a521-dc9dc0e5ce9d,Windrose Air,,QGA,QUADRIGA
1c1cb5ee-eeb2-4e86-ba3a-8732442673cf,Tropical Airways,,TBG,
18c06fce-cbe7-47f4-8aa5-f353f18ad6a3,Malaysia Airlines,,MAS,MALAYSIAN
6db5b7e2-ffd5-4cf8-873f-c60923cc26da,Argo,,RGO,ARGOS
3dae7c5b-a00b-4d0d-82f6-54a44a71e4bb,Aerologic,,LDL,
2560a6aa-6b65-4a7d-a66b-03296943f9b8,Tui Fly Belgique,,JAF,BEAUTY
8e459a53-f4f4-4995-98ae-edf4db90909d,Slovak Air Force,,SQF,SLOVAK AIRFORCE
32ab8fc8-8b82-40e0-a90e-9eb78607246b,Sky King,,SGB,SONGBIRD
a9f65723-2e20-465b-9f7e-377db3f9ede8,Eclipse Aviation,,EJT,ECLIPSE JET
4431c4b5-9e02-419d-b0f5-140a7073d5ea,Corporate Aviation Services,,CKE,CHECKMATE
6add4ca8-4af7-4952-8871-930e4406525e,Suburban Air Freight,,SUB,SUB AIR
6e31158d-d02a-4ce9-bbe6-69cc48c753a4,Airfast Indonesia,,AFE,AIRFAST
8473fee2-eac8-4b6b-816b-21bb262f1aa0,Air West,,AWT,AIR WEST
188b38d9-4160-491a-b9a8-a9b5bb99112f,El Al Israel Airlines,,ELY,ELAL
c46138ef-90f9-4be6-bd7a-97a6c3f2b4d1,Industrias Titan Sa,,ITN,TITANLUX
8bcffbec-a8a9-4dc9-b587-4e54d3ab040b,Cityline Hungary,,CNB,CITYHUN
0438302a-4eaa-4839-a7d8-dfad75291368,Luxaviation S.a. - Luxembourg,,LXA,RED LION
7ea1b472-fbe5-4a85-8567-2218a6d3b0b9,Bar Xh Air,,BXH,PALLISER
57290d4b-665a-4b81-a689-7fbaaef27003,Global Aviation And Services Group,,GAK,AVIAGROUP
851409ca-632b-4f93-a717-ba614712a258,Lacsa,,LRC,LACSA
62389cdf-49a5-4167-b6a9-a719acf9396c,Air Busan,,ABL,AIR BUSAN
f59118f4-2c5f-4fb1-9aa5-5f4f0bcfe3b3,All Charter Limited,,BLA,ALL CHARTER
8edd5975-e5e9-4153-bfa1-c35c6c977f27,Avies,,AIA,AVIES
bda6e47a-6a69-41db-a551-7b96e2392f9f,Sky Tours,,SKE,SKYISLE
3ef53658-d258-4906-aa1b-e0b19ae59b34,Thai Vietjet Air,,TVJ,THAIVIET JET
34b1e07e-933c-45a6-acd3-9e6d2cd126d2,Iraqi Airways,,IAW,IRAQI
4d67fced-2c66-44b8-9e32-9b624564ace7,Aerosmith Aviation,,JPR,JASPER
58ce3631-5abc-47d9-a0bd-f467c7da4ad0,Crownair,,CRW,REGAL
6675d904-1e82-4d11-adc7-72b6e46c514c,Tampa,,TPA,TAMPA
8c1fe74c-e57a-4c10-8744-b48b440840ca,Samson Aviation,,SHL,SAMSON
7e316b9b-fe2d-492e-92f3-97d6c972a4d2,Blue1,,BLF,BLUEFIN
ec15ed5f-1407-46ba-9dd1-df2f77440813,Ixair,,IXR,X-BIRD
38e98c97-5dff-4ed0-bae8-1ac2a6006ae6,Gibson Aviation,,NTC,NIGHT CHASE
c922a2d4-64fc-477b-b68f-1db3df561823,Kent Aviation,,KAH,DEKAIR
1c897c3f-b7dc-4862-b02c-921a4ac21608,Juneyao Airlines,,DKH,JUNEYAO AIRLINES
80a85a10-2d49-4717-8d3f-549356fd9e30,Pan Europeenne Air Service,,PEA,
33dc2a08-5fff-4ba8-8b82-3a397df17f1b,L J Aviation,,LJY,ELJAY
e841c74e-34a1-44e1-af45-6902543a68e7,Corendon Airlines Europe,,CXI,TOURISTIC
44802eb7-7152-418a-84f9-325f7dc1e9d7,Air Taxi,,HAT,TAXI BIRD
41008a91-7c2b-4888-b83c-9ad58ea5ced6,Flightline,,FLT,FLIGHTLINE
e7e6bab9-9404-46a2-909b-c02c7f22487d,Getjet Airlines,,GJT,BANJET
8d03dabf-5c7c-4fb4-8f10-04cc4e0ab907,Med-view Airlines,,MEV,
79ac79f4-ce71-4367-8b9a-bc43cd90643e,Air Indus,,AI0,AIPL
07a2c530-4c14-4b85-a98a-f5559632ec03,Boutique Air,,BTQ,BOUTIQUE
a54cf9f7-3ec3-4d14-8113-f0d9e9c08213,Germania,,GMI,GERMANIA
21856507-a148-4294-b726-334477ff3a38,Chc Helikopter Service As - Norway,,HKS,HELIBUS
9971d34c-310d-4caa-9298-cad83173329e,Airasia X,,XAX,XANADU
cd53ab2b-2e33-4e59-b5f2-c74eb3805ffe,Golden Myanmar Airlines,,GMR,GOLDEN MYANMAR
8efd3bcd-6301-443c-97af-1b842d8db07c,Katekavia,,KTK,KATEKAVIA
1877c1e6-e533-4cbe-b1b2-72be03231e5d,Syrian Arab Airlines,,SYR,SYRIANAIR
1bd2cf6f-fdcb-4366-ba29-4bb3e7a5868a,Ross Aviation,,NRG,ENERGY
ed8f5859-13e7-4212-b67c-40c1e1b090e1,Seco International,,SIJ,
76e14c2d-4c75-48df-9487-8126ca4e6929,Air Charter Scotland Limited - United Kingdom,,EDC,SALTIRE
f60afda0-8915-44eb-8e55-a8990caf5dda,Spicejet,,SEJ,SPICEJET
13eb603d-15a7-4f9c-bfaa-7ee520f07c2b,Cargolux Italia,,ICV,CARGO MED
fb0dbd9b-66af-45e9-9afc-b189a0d7721c,Mexicana De Aviaci,,MXA,MEXICANA
6177a8f4-3dbd-40c8-8e8a-6cf03fcaa117,Oman Royal Flight,,ORF,OMAN
1610a251-35b7-47a4-8c67-5269f193c3b3,Pb Air,,PBA,PEEBEE AIR
0802feea-11b1-4ac7-9dcf-6039e651a4c7,Jonair,,JON,JOHNSONSAIR
9cafa757-88d8-4a6b-b7b4-bcf4f85223dc,Aircraft Management And Consulting,,AMQ,AMEX
8a7f7a32-be37-4304-b761-22acbc762a44,Lydd Air,,LYD,LYDDAIR
38318ec2-f2c2-4173-bab1-08402dff8463,Latam Cargo,,LCO,LAN CARGO
663f25d3-ca87-48c5-af13-425ff3fbf78c,Air Rarotonga,,RAR,
1e15504a-c9ba-48fb-9df0-af78ab0d0862,Challenge Airlines,,FRH,
38e70035-ca2f-4f62-80f1-c75c7cf59575,Skyup Airlines,,SQP,SKYUP
b5a5165c-a8e2-4c73-953e-8da4dc2cc95c,Chc Helicopters Netherlands,,HNL,MAPLELEAF
4e685d02-1c0f-4fd0-a9b1-7d7dc91f52d6,Kazaviaspas,,KZS,SPAKAZ
4089d4ce-2cdd-456a-b369-8e7e5e7f8106,Nz Police,,PLC,SPECIAL
44ed2981-ac3f-4c5c-8bab-a08a3b6d29c4,Mega Global Air,,MEG,
448fb3bc-3cf6-4cc9-bc5f-6357afff206b,Private Flight,,N/A,
fb1f4454-4a02-4a51-9dc9-1ef4b5325461,Sata International,,RZO,AIR AZORES
24d8429c-47b1-471a-8f68-3e13e7694d6d,Swiss Air-ambulance,,SAZ,SWISS AMBULANCE
25397879-da1b-4145-ad9e-fdf6eb5b79cf,Nepal Airlines,,RNA,ROYAL NEPAL
45b8d483-fafb-4088-96d6-792a87e5e825,Kam Air,,KMF,KAMGAR
4473416e-e8ec-4100-bead-9a990f7e940e,Air Canada Express,,JZA,JAZZ
230a7ef8-d62f-4ac0-9ee6-4eedf943c721,Dhl Aero Expreso,,DAE,YELLOW
cd4f7374-3a4f-4bde-83e3-7aeb30fbc79b,Manta Air,,MAV,Maldivo
aae00618-e11e-4cf4-bec2-1a285631f756,Bylina Joint-stock Company,,BYL,BYLINA
32c6393b-a5ae-42b4-b881-3845667fb2d7,Peruvian Navy,,INP,
ecd19832-4645-435c-9427-6e0a29918644,Js1-rb Partnership,,JS1-RB Partnership,
c1ebedd3-9458-49d6-96d8-40e7cbab8ec9,Aurora,,SHU,SATAIR
ed54f74c-98a2-4d5b-9c47-ca75eeaf3211,Aero K,,EOK,AEROHANGUK
a8d26a2d-aad6-42f9-a192-4132f4e132fa,Network Aviation Services,,NET,NETWORK
00e9109b-710c-401c-8645-1eb69a2bc889,Grixona,,GXA,GRIXONA
eee8fbfa-81eb-4bd7-b396-a46ecd21b578,Aerogem Cargo,,GCK,AEROGEM
5e1c2348-8716-4afa-8ef6-ccf4b13af10a,Perimeter Aviation,,PAG,PERIMETER
b6d4e977-68c6-4e65-b7b4-d8e3506fb86b,Air Serbia,,ASL,AIR SERBIA
a4bf6d2a-f6fd-43db-b933-84c4387b0247,Cygnus Air,,RGN,CYGNUS AIR
462d5034-f8db-4594-ac3e-26d73ba19282,Shar Ink,,UGP,SHARINK
5c1b1941-adf3-464a-a98b-868d76d49dd4,Air Djibouti,,DJU,AIR DJIB
c7504b88-d427-4621-b835-ac0dfd1fc9e4,Airwork,,AWK,AIRWORK
60f64415-4107-4c6d-9a07-6d272cf3b243,Helicap,,HLC,HELICAP
537e98e5-5306-44dd-b27a-10058c2a20af,Chengdu Airlines,,UEA,HIBISCUS CITY
39546c22-4e16-41b8-8cc7-9e5052d9af5c,Swift Air (interstate Equipment Leasing),,SWQ,SWIFTFLIGHT
83e9f17d-0530-4abd-adf3-11acd2de9370,Eurojet Italia,,ERJ,JET ITALIA
d91d551f-fe81-41f6-a297-8ee3398373a7,Clark Aviation,,CLK,CLARKAIR
7abe464b-983c-41a9-bfd1-d9282b2ef7f6,Swiss Jet,,SJT,SWISS JET
b4277142-37b3-4b93-8c9e-88810ba5215c,Air Urga,,URG,URGA
5f85e257-0526-40f5-82a2-49f1ceee2823,Canadian North,,MPE,EMPRESS
ea3c66e2-25eb-474c-8980-91b29cf3cfe7,Casino Airline,,CSO,CASAIR
a931d8cc-195a-44a3-8186-4725e5438dba,Air Atlantique,,AAG,ATLANTIC
07184c1c-8023-4e94-98e6-e228cedd8246,Winair,,WNA,WINAIR
1814d51e-c4d6-4003-98eb-0a228621cae0,Azov Avia Airlines,,AZV,AZOV AVIA
0287d359-7c79-4e26-ae8f-ab4882c374c4,Blue Air,,BMS,BLUE MESSANGER
451cf137-8d29-44d5-a473-6fd8376a84a5,Bangkok Airways,,BKP,BANGKOK AIR
3fed27c3-b8e1-4604-bd62-957d730ff64c,Worldwide Aviation Services,,WWS,
a815bb2e-0b4c-4a07-aac2-a136734b3932,Focus Air,,FKS,FOCUS
63eb7963-25cf-4d34-ab50-714cdc5c5a39,Alba Servizi Aerotrasporti,,AFQ,ALBA
f088092b-9212-40de-a1cd-4afc52aeff6a,Aero Vip,,AOG,AVIP
0772501d-bbc6-454d-9db4-76945ded4953,Aero Business Charter,,GBJ,GLOBAL JET
284237ad-6cad-43a2-9baf-12263d26de85,Alpine Air Express,,AIP,ALPINE AIR
655fedf1-2fa1-428b-b64d-27cef83b9421,Northern Jet Management,,NTX,NORTAX
e4611688-28bf-4f9b-8feb-d83c527c9e13,Jetcall,,JCL,
9a978940-d6cd-42fe-a421-40500ada7ddc,Western Global Airlines,,WGN,WESTERN GLOBAL
aa0b8cd3-da1f-4ca7-900a-bb2391df836a,Tianjin Airlines,,GCR,BO HAI
75bdae7f-28ba-4c27-a1ae-90c61785876d,Auckland Regional Rescue Helicopter Trust,,WPR,WESTPAC RESCUE
25e8e76a-69e9-4584-b85e-53c8d1b2a711,Cebu Pacific,,CEB,CEBU
181adaaa-4c32-4b4f-80e3-5e7fd9fd3d92,Sky Capital Cargo,,442,Sky Capital
25c0f311-95d4-4640-8627-c072937f00fd,Empire Airlines,,CFS,EMPIRE AIR
76f0908f-4b85-41f3-8cd9-42ac3a0922db,Orion-x,,OIX,ORIONIX
afffdf0a-7f0e-4b7d-961e-f89cc22fdc9c,Jim Hankins Air Service,,HKN,HANKINS
248c284d-aec6-4685-904e-f0f6b9fff441,Blue Square Aviation,,BSG,
4eb356cc-5307-4c89-9a45-7f98b2457703,Estafeta Carga Aerea,,ESF,
e5a638aa-a184-4903-9b27-2a8f3d2c8537,Marsland Aviation,,MSL,MARSLANDAIR
cf056db1-262c-4392-aee4-f4d70593eb8f,Avanti Air,,ATV,AVANTI AIR
4d60707e-85f5-4cd5-a421-6560acb6cdfb,Twin Cities Air Service,,TCY,TWIN CITY
4a253ab3-d38a-4f85-8519-43ceb57a77b2,Butte Aviation,,PPS,PIPESTONE
aac386b0-0313-4971-9db3-587287c3632f,Sky Jet,,SWY,SWISSLINK
190f3ced-5bbf-4d27-8b1c-72d75b7b38ff,Meridian,,POV,AIR POLTAVA
20f4b571-a4ed-4dee-812f-eea75677eeb5,Helicentre Coventry,,COV,HELICENTRE
94774ac5-d317-4936-ad04-3be14d33fdbc,Air Madagascar,,MDG,AIR MADAGASCAR
efac743e-a68f-42d0-b47f-533d0e0307d7,British Airways Shuttle Flights - United Kingdom,,SHT,SPEEDBIRD
4f57419b-4388-409b-bd15-ba893ec71e5a,Tuifly Gmbh - Germany,,TUI,
1ad2831c-af57-4981-a3e4-b7cd19295ddd,Streamline Aviation,,SSW,STREAMLINE
deefe12d-276a-445d-8007-2888e6ff944d,Century Aviation,,URY,CENTURY AVIA
569acb66-f1c8-41f8-94dd-f480b3d2e179,Brazilian Navy Aviation,,MBR,BRAZILIAN NAVY
c073a8f5-6c3c-41e7-b3fd-9cecf4867094,Air Satellite,,ASJ,SATELLITE
0b1a0408-3d57-46fd-92d3-caff81929ea7,Alsair,,LSR,ALSAIR
371d3501-e2df-4c83-bb94-e6b81b7b8bd9,Babcock Scandinavian Airambulance,,DFL,
6b2ce205-c1e5-4bda-9c3d-8a4b07f745a5,Pimichikamac Air,,MKS,MIKISEW
44efd229-e578-4885-9ecd-62f2755d7cf5,Royal Flying Doctor Service,,FD,FLYDOC
82ebac79-ba80-4f74-9181-d4552cf15b54,Starbow,,IKM,GHANA SURVEY
7901554e-5ca8-4c61-bf82-40f379c9e48e,Hi-jet Helicopter Services,,HHS,HIJET
566cd4eb-e593-41cb-a799-5be366e23207,Eurocopter,,ECF,EUROCOPTER
15a2b145-01cf-40a6-adbd-558423942966,Global Jet Austria Gmbh - Austria,,GLJ,GLOBAL AUSTRIA
14ffb4aa-d3ee-4a78-ab37-22f9d1b148d9,Robin Hood Aviation,,RHA,Sherwood
40e7d607-2320-40ed-ba16-9c3686f0c357,Executive Aviation Services,,JTR,JESTER
d8b47b38-97a3-4287-8651-ad98b86d23b8,Pineapple Air,,PNP,PINEAPPLE AIR
154342b4-5679-499e-af59-0e1e23898dca,Us Department Of Justice,,DOJ,JUSTICE
f82a56b6-b5cb-4ff5-95cf-198546da219a,Raven Air,,RVN,RAVEN U-S
014cd1c2-067f-4d01-9f48-437a3c73628b,Phoenix Air Transport,,PPG,PAPAGO
f8811363-37fe-4e98-86a2-2657a438883f,Airpac Airlines,,APC,Inc.
e22931bb-0249-40ad-bcdc-f811582dad8f,Elite Airways,,MNU,MAINER
f491b512-e92f-425c-9b23-89a77445e3c9,Meridian Aviation,,DSL,DIESEL
58619866-8bee-4f58-83db-e02b2d103555,Sharp Airlines,,SHA,SHARP
2d2d6c9f-5bee-46d4-afe1-089051d14631,Suncoast Aviation,,SNT,SUNCOAST
222cd32e-09bd-4ad0-943d-625ea7e8012d,Iberia Express,,IBS,IBEREXPRESS
1c238796-fe64-4f44-afe4-98908cc87432,Meridian Jsc,,MDN,
1d7bfe1b-87f7-4e24-93de-9d66bfbc4c33,Rusjet,,RSJ,
1979ec10-951a-4caa-847a-807ed26b0d96,Million Air,,OXO,MILL AIR
87c4aa02-a94a-4f09-901b-242e6067bb28,Air Class,,ASS,S.A. de C.V.
a7ce69a8-6e1d-4cf9-b9ff-3f105d6cd13e,Executive Air Charter,,EAC,EXECAIR
202ed700-6ab2-4580-8244-c1bc80a7806e,Capital Airlines Beijing,,CBJ,
0412d6df-d398-46d5-8eb5-9d6b25ab7780,Foxair,,FXR,WILDFOX
3302fc49-2bfc-4066-9b42-e536c6ae146c,Skyways,,SYA,LINEAS CARDINAL
16add879-5b9b-4a95-8e0b-f9b0902a58a0,Maryland State Police,,TRP,TROOPER
d3adcb47-0af4-4faf-b8c6-b3ebcef21eef,General Motors,,GMC,GENERAL MOTORS
3140e8e3-5a6f-4bb3-957b-a52f392ca626,Oklahoma Department Of Public Safety,,OKL,OKLAHOMA
2a597737-2640-44ad-beae-683fcd031096,Uk Hems,,HLE,HELIMED
fb77fbea-a6b1-4834-8581-694638403b2a,Execcent Air,,ECA,EUROCYPRIA
f4067b04-f14b-47ae-bcea-37007f0c4a3e,Newfoundland Labrador Air Transport,,NLT,NALAIR
c99983bc-bbca-4466-9c02-2d5a2ccf7c58,Heron Luftfahrt,,HRN,
834ff2d4-4402-4871-b069-d83e73c88670,Dat Danish Air Transport,,DTR,DANISH
a0d9dc72-5ef9-4994-ac15-d6073cfae9d2,Challenge Aviation,,CHS,CHALLENGE AVIATION
9e7578cf-c51d-4771-973e-fd2a1ef8c405,Kuban Airlines,,KIL,AIR KUBAN
dd7746de-9d3b-4866-b6d2-03982ea65c55,North-west Air Company,,NWC,
1a26966c-fa4d-4294-8dee-97b6e7f7949c,Air Pegasus,,PPL,
14999e2e-4545-40bd-a788-4c890277ca6d,Missionair,,MSN,MISIONAIR
3f499bdf-0623-45a7-b14d-c52a5bacaf0d,Almasria Universal Airlines,,LMU,ALMASRIA
969e585e-ff24-4419-b0d5-658d33fe3f53,Leisure Air,,LWD,LEISURE WORLD
ab917330-a765-44d2-896d-8a3ae4e559b2,Aravco Ltd.,,ARV,ARAVCO
95cdf768-8d31-40c2-be28-97ff576e8a12,Channel Island Aviation,,CHN,CHANNEL
964f8810-8ee3-4815-9f0b-4d09b79fc11f,Elidolomiti,,EDO,ELIDOLOMITI
bfb5a1d9-420c-4bb7-9f36-fdbc49a4800f,Tasman Cargo Airlines,,TMN,TASMAN
59ee60ee-17c7-4110-9098-a2f410f19f95,Safat Airlines,,IRV,SAFAT AIR
574cb193-048c-4954-b2fe-eeccfdf359dc,Sky Lease Cargo,,KYE,
43774d0e-6530-4ee7-a307-cdf941d4ba1c,Pionair Australia,,SFZ,PIONAIR
205b4c60-99dd-44de-bc34-0c8a60fbd377,Palestinian Airlines,,PNW,PALESTINIAN
5bc6c147-294b-4909-beb9-f30f6c7245d4,Air Travel Corp.,,ATH,AIR TRAVEL
a3b8b042-6f7b-4d50-abed-e1a5ee27f45e,Asecna,,XKX,
b1baa688-421b-4a07-90b2-89e8806334e1,Luxembourg Air Ambulance S.a. - Luxembourg,,LRQ,
af350357-545f-440e-a13f-c038ab22a865,Chalair Aviation,,CLG,CHALLAIR
f702baa2-e08e-44cb-8932-3187765f1047,Air Georgia,,GRG,AIR GEORGIA
efd5481c-a28e-4f58-ba45-a39fc156b4ce,Kuwait Airways,,KAC,KUWAITI
f865075d-5ac2-49bd-bb1f-79e766113c1a,Oasis International Airlines,,AAN,AMSTEL
83b40adb-239e-4bf7-a1ad-ecd8ae2ca1f4,Arkia Israel Airlines,,AIZ,ARKIA
16f5430a-5a90-4242-a904-c6d2531069c0,Air One,,ADH,HERON
c4bfb2fa-13cd-426e-b074-d47a6846996d,Jettime,,JTD,JETTIME
e57714fe-6868-407b-a3d1-62d8335585c9,Equaflight Service,,EKA,EQUAFLIGHT
4d0bca2b-6b3e-4f32-a796-0f144a31d067,White,,WHT,YOUNG SKY
045874aa-fd9b-4bac-810a-0bc226cc1bb0,Africa One,,AZL,SKY AFRICA
aa0eac10-2b9e-47cd-9b22-6057481526b5,Batik Air,,BTK,BATIK
5737e2a0-d159-4963-8e0b-53b2859f49df,Air Moldova,,MLD,AIR MOLDOVA
55a0689c-7492-40a1-9ac9-625a4da71fa6,Noordzee Helikopters Vlaanderen,,NHX,EVO
60f67a62-36a9-4d30-b0e8-8bff076bdf62,Buryat Airlines Aircompany,,BUN,BURAL
1b3ec255-66f7-49df-96c0-1db5ddb4f95d,Adria Airways,,ADR,ADRIA
5addbe8e-d060-40bf-91ca-86b2b12bc069,Air Alpha,,DBA,DOUBLE-A
85c439cc-ec89-44dd-ab7f-81fdd024edf3,Phillips Air,,BCH,BEACHBALL
98057ec6-8af3-4c40-8b8d-af7ae96469bc,Aero Charter,,GLT,GASLIGHT
8044eda3-66f0-4958-bd49-06060d39ce30,Star Flyer,,SFJ,STARFLYER
51b2460d-9adb-4f5e-ad9e-6e6ef85fe477,Western Air,,WST,WESTERN BAHAMAS
24cd25b8-d0be-44ef-949b-e55884f507a2,Air Malta,,AMC,AIR MALTA
828a9043-af6e-44bc-a4a8-fcc99fd01267,Island Link,,ILC,
ee45c007-d2f6-4dd9-ae92-a689743b64a8,Air Archipels,,RHL,ARCHIPELS
319932fc-a55b-4ed1-bf01-48956031fba9,Israir,,ISR,ISRAIR
ab7d5cda-c615-477f-a303-a00252182aff,Shaheen Air International,,SAI,SHAHEEN AIR
0668e246-d8f2-4ddc-afb7-efea3a847491,Martin Aviation Services,,XMA,
591270fc-9515-4c71-be4a-325458b7df97,Richards Aviation,,RVC,RIVER CITY
ac36f77d-2ca8-4d25-8225-40d16e75939c,Tango Bravo,,HTO,HELI TANGO
bd60eb49-819b-4604-b58b-a813baa7124f,Gainjet Ireland Ltd,,GJI,GAINSTAR
f46306f6-9401-411a-8ef6-733db5e8209e,Heli-air-monaco,,MCM,HELI AIR
9e6be7d3-dffa-4e3d-a1e1-b596f1e347ff,Abc Bedarfsflug Gmbh T/a Fly Tyrol - Austria,,FTY,FLY TYROL
b4e82bf4-c60b-43b8-b0aa-aec5fb0c8f7d,Latvian Air Force,,LAF,LATVIAN AIRFORCE
7cb4d1a3-435d-40a2-aad1-749075c0d891,Yamal Airlines,,LLM,YAMAL
f79fa7a5-423b-42c4-a690-d0d3e02963a3,Aero Contractors,,NIG,AEROLINE
c5534353-9fc0-4bd0-923d-945f941c6b50,Solinair,,SOP,SOLINAIR
19f44589-6ac8-40b2-a567-10cb0b3cdd8c,Royal Air Force (raf),,RFR,RAFAIR
dce5216d-b6b4-48c2-b17b-740e22814aed,Emperor Aviation,,EMM,
2cb1a48f-f802-4981-8dff-f7640a40cf52,Ds Design,,FHY,FREE BIRD
d09af406-ee4f-4e38-8c70-af295d12dc35,Aerokuzbass,,NKZ,NOVOKUZNETSK
405c331b-d2a2-41d1-95e1-ed9a0e07644f,British Antarctic Survey,,BAN,PENGUIN
2686aa1d-a949-4b0c-8e03-237ddb9424bf,Air Pink,,PNK,AIRPINK
71544987-8dab-4139-9453-1650eeceba07,Regional Air Services,,REG,REGIONAL SERVICES
db305cfc-8693-4ed0-95a3-b4d7f98a1b45,Air India Express,,AXB,EXPRESS INDIA
451347eb-f69a-4347-aca1-0f3d9234cdf2,Jetsmart Argentina,,JES,JAY-ESS AVIATION
28c2f0b1-5238-4b07-9d01-a26c26935c31,Avcon Jet S.r.l. - San Marino,,VAJ,
76a864b7-f236-4699-b2a5-c1b98c89af3e,South West Air,,SWC,SAINT CLAIR
c1624a02-eadb-487d-a4ce-87363112b015,Aeronexus Corp,,ARN,
7cacf32a-cf18-47b8-a0db-ffa32958195a,German Airways,,GER,GERMAN EAGLE
c1eded89-b7d8-49b5-9f5c-7cb36be662e4,Air Arabia Maroc,,MAC,ARABIA MAROC
e7c5c842-1fc0-42a4-937c-7f2de9ae0deb,Easy Charter,,LOL,
74f23fd1-99f5-4459-a08e-39f2236470b5,Babcock Mission Critical Services Offshore Ltd. - United Kingdom,,BND,BOND
99145e3b-9ef4-4048-86d5-d66dddbc4fa4,Thomas Cook Airlines,,TCX,KESTREL
4144cf3d-f094-4c88-a4e9-5d7ccff216ea,Tag Aviation,,FPG,TAG AVIATION
3d91bd3d-ecd3-42a3-bde2-1f4269cd6ab2,China Southern Airlines,,CXN,CHINA SOUTHERN
edae7bc1-0a17-40e9-a959-ffaaee6a691f,Morningstar Air Express,,MAL,MORNINGSTAR
9f3f5830-d92f-4f0e-94b1-79b0d75e8bcf,Air Dolomiti,,DLA,DOLOMITI
4aa95781-d4f7-40e4-8dff-d8d46e35c973,Tunisair Express,,TUX,TULPA
f4fcfc7a-d3e9-46d9-b1c7-1e8e8a2d6649,Elite Jets,,EJD,ELITE DUBAI
8ec2dbd7-c91c-4d6d-8da1-0fc7b2a7f956,Gb Airlink,,GBX,ISLAND TIGER
beeec5f7-fe9a-483b-ab90-5d6d56cc30d2,Boliviana De Aviación,,BOV,BOLIVIANA
9c013ff4-e497-4422-8f81-afa12c0e9ee6,Heliworks,,HLW,HELIWORKS
c1816379-a8b6-4930-9f87-cfa132378e6e,Xiamen Airlines,,CXA,XIAMEN AIR
400515c8-8a7c-46f3-84ae-1ff97247c81d,Ruili Airlines,,RLH,SENDI
77f26c9d-900e-43b8-878a-6892f4a808ec,Deraya Air Taxi,,DRY,DERAYA
5793d498-1e33-41b6-bee3-7ff0e3e4d82a,Rwandair Express,,RWD,RWANDAIR
